Tempo,Erro Little
10.00, 0.00000000000000177636
20.00, 0.00000000000000133227
30.00, 0.00000000000000133227
40.00, 0.00000000000000000000
50.00, 0.00000000000001598721
60.00, 0.00000000000001110223
70.00, 0.00000000000001465494
80.00, 0.00000000000004174439
90.00, 0.00000000000003019807
100.00, 0.00000000000000754952
110.00, 0.00000000000000088818
120.00, 0.00000000000003286260
130.00, 0.00000000000001243450
140.00, 0.00000000000009592327
150.00, 0.00000000000005684342
160.00, 0.00000000000003730349
170.00, 0.00000000000003019807
180.00, 0.00000000000005329071
190.00, 0.00000000000008881784
200.00, 0.00000000000006039613
210.00, 0.00000000000012434498
220.00, 0.00000000000012079227
230.00, 0.00000000000023092639
240.00, 0.00000000000023803182
250.00, 0.00000000000030553338
260.00, 0.00000000000034461323
270.00, 0.00000000000029132252
280.00, 0.00000000000022026825
290.00, 0.00000000000010302870
300.00, 0.00000000000009237056
310.00, 0.00000000000023447910
320.00, 0.00000000000015987212
330.00, 0.00000000000017053026
340.00, 0.00000000000018118840
350.00, 0.00000000000012434498
360.00, 0.00000000000008526513
370.00, 0.00000000000010658141
380.00, 0.00000000000002842171
390.00, 0.00000000000015276669
400.00, 0.00000000000006394885
410.00, 0.00000000000001065814
420.00, 0.00000000000003197442
430.00, 0.00000000000003907985
440.00, 0.00000000000000355271
450.00, 0.00000000000009592327
460.00, 0.00000000000002842171
470.00, 0.00000000000013145041
480.00, 0.00000000000013500312
490.00, 0.00000000000022737368
500.00, 0.00000000000025224267
510.00, 0.00000000000019895197
520.00, 0.00000000000019184654
530.00, 0.00000000000017053026
540.00, 0.00000000000032329694
550.00, 0.00000000000041922021
560.00, 0.00000000000040500936
570.00, 0.00000000000041566750
580.00, 0.00000000000056132876
590.00, 0.00000000000001065814
600.00, 0.00000000000029132252
610.00, 0.00000000000050448534
620.00, 0.00000000000055422333
630.00, 0.00000000000059685590
640.00, 0.00000000000043343107
650.00, 0.00000000000096633812
660.00, 0.00000000000089528385
670.00, 0.00000000000102318154
680.00, 0.00000000000105870868
690.00, 0.00000000000131450406
700.00, 0.00000000000118660637
710.00, 0.00000000000120792265
720.00, 0.00000000000108713039
730.00, 0.00000000000117950094
740.00, 0.00000000000046185278
750.00, 0.00000000000081001872
760.00, 0.00000000000132160949
770.00, 0.00000000000145661261
780.00, 0.00000000000122923893
790.00, 0.00000000000130739863
800.00, 0.00000000000174082970
810.00, 0.00000000000181188398
820.00, 0.00000000000248689958
830.00, 0.00000000000233768560
840.00, 0.00000000000279243295
850.00, 0.00000000000267874611
860.00, 0.00000000000287769808
870.00, 0.00000000000292033064
880.00, 0.00000000000291322522
890.00, 0.00000000000252242671
900.00, 0.00000000000267164069
910.00, 0.00000000000267874611
920.00, 0.00000000000274980039
930.00, 0.00000000000293454150
940.00, 0.00000000000326849658
950.00, 0.00000000000338928885
960.00, 0.00000000000346744855
970.00, 0.00000000000322586402
980.00, 0.00000000000291322522
990.00, 0.00000000000279243295
1000.00, 0.00000000000262900812
1010.00, 0.00000000000272137868
1020.00, 0.00000000000260769184
1030.00, 0.00000000000152766688
1040.00, 0.00000000000190425453
1050.00, 0.00000000000198241423
1060.00, 0.00000000000152766688
1070.00, 0.00000000000179056769
1080.00, 0.00000000000200373051
1090.00, 0.00000000000286348723
1100.00, 0.00000000000261479727
1110.00, 0.00000000000272848411
1120.00, 0.00000000000234479103
1130.00, 0.00000000000235900188
1140.00, 0.00000000000252242671
1150.00, 0.00000000000250821586
1160.00, 0.00000000000320454774
1170.00, 0.00000000000303401748
1180.00, 0.00000000000354560825
1190.00, 0.00000000000387956334
1200.00, 0.00000000000351718654
1210.00, 0.00000000000355271368
1220.00, 0.00000000000392219590
1230.00, 0.00000000000364508423
1240.00, 0.00000000000354560825
1250.00, 0.00000000000339639428
1260.00, 0.00000000000362376795
1270.00, 0.00000000000348165941
1280.00, 0.00000000000373745479
1290.00, 0.00000000000349587026
1300.00, 0.00000000000363797881
1310.00, 0.00000000000402167188
1320.00, 0.00000000000419220214
1330.00, 0.00000000000359534624
1340.00, 0.00000000000396482847
1350.00, 0.00000000000390798505
1360.00, 0.00000000000387956334
1370.00, 0.00000000000332534000
1380.00, 0.00000000000355271368
1390.00, 0.00000000000390798505
1400.00, 0.00000000000356692453
1410.00, 0.00000000000352429197
1420.00, 0.00000000000359534624
1430.00, 0.00000000000386535248
1440.00, 0.00000000000345323770
1450.00, 0.00000000000291322522
1460.00, 0.00000000000224531505
1470.00, 0.00000000000196109795
1480.00, 0.00000000000298427949
1490.00, 0.00000000000373745479
1500.00, 0.00000000000332534000
1510.00, 0.00000000000351008111
1520.00, 0.00000000000319744231
1530.00, 0.00000000000193267624
1540.00, 0.00000000000326849658
1550.00, 0.00000000000267164069
1560.00, 0.00000000000299849034
1570.00, 0.00000000000264321898
1580.00, 0.00000000000193267624
1590.00, 0.00000000000238742359
1600.00, 0.00000000000270006240
1610.00, 0.00000000000261479727
1620.00, 0.00000000000254374299
1630.00, 0.00000000000267164069
1640.00, 0.00000000000238742359
1650.00, 0.00000000000250111043
1660.00, 0.00000000000295585778
1670.00, 0.00000000000278532752
1680.00, 0.00000000000319744231
1690.00, 0.00000000000416378043
1700.00, 0.00000000000424904556
1710.00, 0.00000000000422062385
1720.00, 0.00000000000459010607
1730.00, 0.00000000000422062385
1740.00, 0.00000000000470379291
1750.00, 0.00000000000427746727
1760.00, 0.00000000000481747975
1770.00, 0.00000000000373745479
1780.00, 0.00000000000504485342
1790.00, 0.00000000000495958830
1800.00, 0.00000000000407851530
1810.00, 0.00000000000380850906
1820.00, 0.00000000000402167188
1830.00, 0.00000000000360955710
1840.00, 0.00000000000414956958
1850.00, 0.00000000000359534624
1860.00, 0.00000000000349587026
1870.00, 0.00000000000336797257
1880.00, 0.00000000000284217094
1890.00, 0.00000000000284217094
1900.00, 0.00000000000309796633
1910.00, 0.00000000000359534624
1920.00, 0.00000000000368061137
1930.00, 0.00000000000321165317
1940.00, 0.00000000000302691205
1950.00, 0.00000000000223110419
1960.00, 0.00000000000298427949
1970.00, 0.00000000000203215222
1980.00, 0.00000000000241584530
1990.00, 0.00000000000189004368
2000.00, 0.00000000000203215222
2010.00, 0.00000000000288480351
2020.00, 0.00000000000277111667
2030.00, 0.00000000000261479727
2040.00, 0.00000000000270716782
2050.00, 0.00000000000217426077
2060.00, 0.00000000000248689958
2070.00, 0.00000000000277111667
2080.00, 0.00000000000110134124
2090.00, 0.00000000000195399252
2100.00, 0.00000000000208899564
2110.00, 0.00000000000362376795
2120.00, 0.00000000000444089210
2130.00, 0.00000000000382271992
2140.00, 0.00000000000368771680
2150.00, 0.00000000000486011231
2160.00, 0.00000000000451905180
2170.00, 0.00000000000345323770
2180.00, 0.00000000000298427949
2190.00, 0.00000000000236610731
2200.00, 0.00000000000213873363
2210.00, 0.00000000000235189646
2220.00, 0.00000000000169109171
2230.00, 0.00000000000103739239
2240.00, 0.00000000000110134124
2250.00, 0.00000000000063238303
2260.00, 0.00000000000039790393
2270.00, 0.00000000000184741111
2280.00, 0.00000000000160582658
2290.00, 0.00000000000152766688
2300.00, 0.00000000000227373675
2310.00, 0.00000000000188293825
2320.00, 0.00000000000256505928
2330.00, 0.00000000000300559577
2340.00, 0.00000000000389377419
2350.00, 0.00000000000375877107
2360.00, 0.00000000000405719902
2370.00, 0.00000000000365218966
2380.00, 0.00000000000412114787
2390.00, 0.00000000000391509047
2400.00, 0.00000000000412825329
2410.00, 0.00000000000351718654
2420.00, 0.00000000000326139116
2430.00, 0.00000000000325428573
2440.00, 0.00000000000374456022
2450.00, 0.00000000000237321274
2460.00, 0.00000000000297006864
2470.00, 0.00000000000308375547
2480.00, 0.00000000000274269496
2490.00, 0.00000000000249400500
2500.00, 0.00000000000197530881
2510.00, 0.00000000000296296321
2520.00, 0.00000000000269295697
2530.00, 0.00000000000333955086
2540.00, 0.00000000000380850906
2550.00, 0.00000000000396482847
2560.00, 0.00000000000398614475
2570.00, 0.00000000000443378667
2580.00, 0.00000000000472510919
2590.00, 0.00000000000465405492
2600.00, 0.00000000000535038680
2610.00, 0.00000000000490274488
2620.00, 0.00000000000353139740
2630.00, 0.00000000000396482847
2640.00, 0.00000000000414956958
2650.00, 0.00000000000410693701
2660.00, 0.00000000000337507799
2670.00, 0.00000000000309796633
2680.00, 0.00000000000346744855
2690.00, 0.00000000000311928261
2700.00, 0.00000000000337507799
2710.00, 0.00000000000348876483
2720.00, 0.00000000000301980663
2730.00, 0.00000000000327560201
2740.00, 0.00000000000245847787
2750.00, 0.00000000000282796009
2760.00, 0.00000000000273558953
2770.00, 0.00000000000224531505
2780.00, 0.00000000000166267000
2790.00, 0.00000000000156319402
2800.00, 0.00000000000098765440
2810.00, 0.00000000000014921397
2820.00, 0.00000000000021316282
2830.00, 0.00000000000023447910
2840.00, 0.00000000000075317530
2850.00, 0.00000000000129318778
2860.00, 0.00000000000087396756
2870.00, 0.00000000000071764816
2880.00, 0.00000000000077449158
2890.00, 0.00000000000095923269
2900.00, 0.00000000000172661885
2910.00, 0.00000000000248689958
2920.00, 0.00000000000207478479
2930.00, 0.00000000000405009359
2940.00, 0.00000000000287769808
2950.00, 0.00000000000466116035
2960.00, 0.00000000000559907676
2970.00, 0.00000000000493116659
2980.00, 0.00000000000505906428
2990.00, 0.00000000000606092954
3000.00, 0.00000000000611777295
3010.00, 0.00000000000795097321
3020.00, 0.00000000000701305680
3030.00, 0.00000000000668620714
3040.00, 0.00000000000716937620
3050.00, 0.00000000000849809112
3060.00, 0.00000000000743227702
3070.00, 0.00000000000744648787
3080.00, 0.00000000000809308176
3090.00, 0.00000000000853361826
3100.00, 0.00000000000854072368
3110.00, 0.00000000000985522774
3120.00, 0.00000000001178079856
3130.00, 0.00000000001120525894
3140.00, 0.00000000001065103561
3150.00, 0.00000000000972733005
3160.00, 0.00000000000927258270
3170.00, 0.00000000000861888338
3180.00, 0.00000000000954258894
3190.00, 0.00000000000936495326
3200.00, 0.00000000000920152843
3210.00, 0.00000000000989786031
3220.00, 0.00000000001024602625
3230.00, 0.00000000001010391770
3240.00, 0.00000000000955679980
3250.00, 0.00000000001033129138
3260.00, 0.00000000000901678732
3270.00, 0.00000000000625277607
3280.00, 0.00000000000573407988
3290.00, 0.00000000000665068001
3300.00, 0.00000000000422062385
3310.00, 0.00000000000186872740
3320.00, 0.00000000000212452278
3330.00, 0.00000000000254374299
3340.00, 0.00000000000256505928
3350.00, 0.00000000000350297569
3360.00, 0.00000000000438404868
3370.00, 0.00000000000277822210
3380.00, 0.00000000000198241423
3390.00, 0.00000000000351718654
3400.00, 0.00000000000289190893
3410.00, 0.00000000000385824706
3420.00, 0.00000000000603250783
3430.00, 0.00000000000780886467
3440.00, 0.00000000000788702437
3450.00, 0.00000000000651567689
3460.00, 0.00000000000679278855
3470.00, 0.00000000000799360578
3480.00, 0.00000000000635935749
3490.00, 0.00000000000744648787
3500.00, 0.00000000000878230821
3510.00, 0.00000000000729727390
3520.00, 0.00000000000917310672
3530.00, 0.00000000000916600129
3540.00, 0.00000000000971311920
3550.00, 0.00000000000865441052
3560.00, 0.00000000000613198381
3570.00, 0.00000000000513011855
3580.00, 0.00000000000361666253
3590.00, 0.00000000000463984406
3600.00, 0.00000000000245137244
3610.00, 0.00000000000096633812
3620.00, 0.00000000000100897068
3630.00, 0.00000000000171951342
3640.00, 0.00000000000106581410
3650.00, 0.00000000000020605739
3660.00, 0.00000000000074606987
3670.00, 0.00000000000007105427
3680.00, 0.00000000000066080474
3690.00, 0.00000000000027000624
3700.00, 0.00000000000094502184
3710.00, 0.00000000000055422333
3720.00, 0.00000000000027711167
3730.00, 0.00000000000071764816
3740.00, 0.00000000000128608235
3750.00, 0.00000000000142819090
3760.00, 0.00000000000142108547
3770.00, 0.00000000000227373675
3780.00, 0.00000000000208189022
3790.00, 0.00000000000108713039
3800.00, 0.00000000000005684342
3810.00, 0.00000000000026290081
3820.00, 0.00000000000017053026
3830.00, 0.00000000000040500936
3840.00, 0.00000000000115818466
3850.00, 0.00000000000090238927
3860.00, 0.00000000000151345603
3870.00, 0.00000000000169819714
3880.00, 0.00000000000239452902
3890.00, 0.00000000000205346851
3900.00, 0.00000000000257216470
3910.00, 0.00000000000324718030
3920.00, 0.00000000000439115411
3930.00, 0.00000000000494537744
3940.00, 0.00000000000573407988
3950.00, 0.00000000000548538992
3960.00, 0.00000000000642330633
3970.00, 0.00000000000666489086
3980.00, 0.00000000000797228950
3990.00, 0.00000000001009681228
4000.00, 0.00000000001058708676
4010.00, 0.00000000000913047415
4020.00, 0.00000000000845545856
4030.00, 0.00000000000887467877
4040.00, 0.00000000000817124146
4050.00, 0.00000000000917310672
4060.00, 0.00000000001001154715
4070.00, 0.00000000000962074864
4080.00, 0.00000000001147526518
4090.00, 0.00000000001059419219
4100.00, 0.00000000001131894578
4110.00, 0.00000000001252686843
4120.00, 0.00000000001263344984
4130.00, 0.00000000001246291959
4140.00, 0.00000000001050182163
4150.00, 0.00000000000986943860
4160.00, 0.00000000000889599505
4170.00, 0.00000000000853361826
4180.00, 0.00000000000719779791
4190.00, 0.00000000000643041176
4200.00, 0.00000000000492406116
4210.00, 0.00000000000506616971
4220.00, 0.00000000000407140988
4230.00, 0.00000000000168398628
4240.00, 0.00000000000093081098
4250.00, 0.00000000000111555210
4260.00, 0.00000000000120792265
4270.00, 0.00000000000319033688
4280.00, 0.00000000000071764816
4290.00, 0.00000000000058975047
4300.00, 0.00000000000235189646
4310.00, 0.00000000000281374923
4320.00, 0.00000000000141398004
4330.00, 0.00000000000017053026
4340.00, 0.00000000000014921397
4350.00, 0.00000000000216004992
4360.00, 0.00000000000374456022
4370.00, 0.00000000000279243295
4380.00, 0.00000000000110134124
4390.00, 0.00000000000002131628
4400.00, 0.00000000000081712415
4410.00, 0.00000000000174082970
4420.00, 0.00000000000272848411
4430.00, 0.00000000000140687462
4440.00, 0.00000000000049737992
4450.00, 0.00000000000191135996
4460.00, 0.00000000000154187774
4470.00, 0.00000000000021316282
4480.00, 0.00000000000203215222
4490.00, 0.00000000000044053650
4500.00, 0.00000000000049027449
4510.00, 0.00000000000024868996
4520.00, 0.00000000000025579538
4530.00, 0.00000000000391509047
4540.00, 0.00000000000568434189
4550.00, 0.00000000000488853402
4560.00, 0.00000000000608224582
4570.00, 0.00000000001020339369
4580.00, 0.00000000001002575800
4590.00, 0.00000000000819966317
4600.00, 0.00000000000753175300
4610.00, 0.00000000000628119778
