Tempo,Erro Little
10.00, 0.00000000000000111022
20.00, 0.00000000000000088818
30.00, 0.00000000000000177636
40.00, 0.00000000000000066613
50.00, 0.00000000000000799361
60.00, 0.00000000000003286260
70.00, 0.00000000000002575717
80.00, 0.00000000000003996803
90.00, 0.00000000000001687539
100.00, 0.00000000000001776357
110.00, 0.00000000000000532907
120.00, 0.00000000000003730349
130.00, 0.00000000000003552714
140.00, 0.00000000000004263256
150.00, 0.00000000000006394885
160.00, 0.00000000000001598721
170.00, 0.00000000000004263256
180.00, 0.00000000000003907985
190.00, 0.00000000000007638334
200.00, 0.00000000000013677948
210.00, 0.00000000000020961011
220.00, 0.00000000000030553338
230.00, 0.00000000000043520743
240.00, 0.00000000000039435122
250.00, 0.00000000000040323300
260.00, 0.00000000000038724579
270.00, 0.00000000000039612758
280.00, 0.00000000000043165471
290.00, 0.00000000000034106051
300.00, 0.00000000000025046631
310.00, 0.00000000000017230661
320.00, 0.00000000000022559732
330.00, 0.00000000000026290081
340.00, 0.00000000000023092639
350.00, 0.00000000000017763568
360.00, 0.00000000000011191048
370.00, 0.00000000000017941204
380.00, 0.00000000000017053026
390.00, 0.00000000000014210855
400.00, 0.00000000000010658141
410.00, 0.00000000000007638334
420.00, 0.00000000000001421085
430.00, 0.00000000000033395509
440.00, 0.00000000000018474111
450.00, 0.00000000000008704149
460.00, 0.00000000000009414691
470.00, 0.00000000000003197442
480.00, 0.00000000000002664535
490.00, 0.00000000000011546319
500.00, 0.00000000000015276669
510.00, 0.00000000000029665159
520.00, 0.00000000000031974423
530.00, 0.00000000000010480505
540.00, 0.00000000000011723955
550.00, 0.00000000000017763568
560.00, 0.00000000000023092639
570.00, 0.00000000000011546319
580.00, 0.00000000000008348877
590.00, 0.00000000000024602542
600.00, 0.00000000000036859404
610.00, 0.00000000000020783375
620.00, 0.00000000000007815970
630.00, 0.00000000000046451731
640.00, 0.00000000000070787820
650.00, 0.00000000000091304742
660.00, 0.00000000000102673425
670.00, 0.00000000000135447209
680.00, 0.00000000000131272770
690.00, 0.00000000000122568622
700.00, 0.00000000000119726451
710.00, 0.00000000000135713663
720.00, 0.00000000000150190971
