Tempo,Erro Little
10.00, 0.00000000000000000000
20.00, 0.00000000000000044409
30.00, 0.00000000000001376677
40.00, 0.00000000000002620126
50.00, 0.00000000000002975398
60.00, 0.00000000000002109424
70.00, 0.00000000000001598721
80.00, 0.00000000000003597123
90.00, 0.00000000000000843769
100.00, 0.00000000000000133227
110.00, 0.00000000000004041212
120.00, 0.00000000000000910383
130.00, 0.00000000000000976996
140.00, 0.00000000000003486100
150.00, 0.00000000000008681944
160.00, 0.00000000000004840572
170.00, 0.00000000000003619327
180.00, 0.00000000000007349676
190.00, 0.00000000000008903989
200.00, 0.00000000000012101431
210.00, 0.00000000000010902390
220.00, 0.00000000000013145041
230.00, 0.00000000000007371881
240.00, 0.00000000000007083223
250.00, 0.00000000000006528111
260.00, 0.00000000000017630342
270.00, 0.00000000000016342483
280.00, 0.00000000000013722357
290.00, 0.00000000000007283063
300.00, 0.00000000000014477308
310.00, 0.00000000000010258461
320.00, 0.00000000000000044409
330.00, 0.00000000000006128431
340.00, 0.00000000000010702550
350.00, 0.00000000000007016610
360.00, 0.00000000000005995204
370.00, 0.00000000000002708944
380.00, 0.00000000000000710543
390.00, 0.00000000000014743762
400.00, 0.00000000000005950795
410.00, 0.00000000000010302870
420.00, 0.00000000000010036416
430.00, 0.00000000000029087843
440.00, 0.00000000000001687539
450.00, 0.00000000000006838974
460.00, 0.00000000000014921397
470.00, 0.00000000000007460699
480.00, 0.00000000000006084022
490.00, 0.00000000000012345680
500.00, 0.00000000000007505108
510.00, 0.00000000000010613732
520.00, 0.00000000000008748557
530.00, 0.00000000000012079227
540.00, 0.00000000000008659740
550.00, 0.00000000000007416290
560.00, 0.00000000000028688163
570.00, 0.00000000000012523316
580.00, 0.00000000000028155256
590.00, 0.00000000000039745984
600.00, 0.00000000000018784974
610.00, 0.00000000000033706371
620.00, 0.00000000000012212453
630.00, 0.00000000000015587531
640.00, 0.00000000000036903813
650.00, 0.00000000000029354297
660.00, 0.00000000000030464520
670.00, 0.00000000000013145041
680.00, 0.00000000000004973799
690.00, 0.00000000000025091040
700.00, 0.00000000000039745984
710.00, 0.00000000000044231285
720.00, 0.00000000000019939606
730.00, 0.00000000000034727776
740.00, 0.00000000000057065463
750.00, 0.00000000000074074080
760.00, 0.00000000000127453603
770.00, 0.00000000000150279789
780.00, 0.00000000000141442413
790.00, 0.00000000000132382993
800.00, 0.00000000000111288756
810.00, 0.00000000000129940503
820.00, 0.00000000000122035715
830.00, 0.00000000000161604063
840.00, 0.00000000000110178533
850.00, 0.00000000000095656816
860.00, 0.00000000000037392311
870.00, 0.00000000000041744386
880.00, 0.00000000000050226490
890.00, 0.00000000000048627768
900.00, 0.00000000000034061642
910.00, 0.00000000000042366111
920.00, 0.00000000000034816594
930.00, 0.00000000000051159077
940.00, 0.00000000000051736393
950.00, 0.00000000000042543746
960.00, 0.00000000000053335114
970.00, 0.00000000000081756824
980.00, 0.00000000000060040861
990.00, 0.00000000000069944051
1000.00, 0.00000000000074562578
1010.00, 0.00000000000048538951
1020.00, 0.00000000000041300297
1030.00, 0.00000000000033750780
1040.00, 0.00000000000025757174
1050.00, 0.00000000000049027449
1060.00, 0.00000000000049560356
1070.00, 0.00000000000122524213
1080.00, 0.00000000000134159350
1090.00, 0.00000000000132116540
1100.00, 0.00000000000186650695
1110.00, 0.00000000000161071156
1120.00, 0.00000000000118083321
1130.00, 0.00000000000122923893
1140.00, 0.00000000000163558056
1150.00, 0.00000000000147037937
1160.00, 0.00000000000117905685
1170.00, 0.00000000000088684615
1180.00, 0.00000000000104982689
1190.00, 0.00000000000114841470
1200.00, 0.00000000000120259358
1210.00, 0.00000000000089173113
1220.00, 0.00000000000081978868
1230.00, 0.00000000000032640557
1240.00, 0.00000000000030908609
1250.00, 0.00000000000011590728
1260.00, 0.00000000000035305092
1270.00, 0.00000000000039701575
1280.00, 0.00000000000037880810
1290.00, 0.00000000000050626170
1300.00, 0.00000000000085664809
1310.00, 0.00000000000045563553
1320.00, 0.00000000000047162274
1330.00, 0.00000000000085442764
1340.00, 0.00000000000128297373
1350.00, 0.00000000000099698028
1360.00, 0.00000000000097921671
1370.00, 0.00000000000068123285
1380.00, 0.00000000000060751404
1390.00, 0.00000000000082778229
1400.00, 0.00000000000039390713
1410.00, 0.00000000000044897419
1420.00, 0.00000000000021671553
1430.00, 0.00000000000071809225
1440.00, 0.00000000000022826185
1450.00, 0.00000000000008437695
1460.00, 0.00000000000024025226
1470.00, 0.00000000000023669955
1480.00, 0.00000000000004307665
1490.00, 0.00000000000010036416
1500.00, 0.00000000000050937032
1510.00, 0.00000000000002131628
1520.00, 0.00000000000039834802
1530.00, 0.00000000000069100281
1540.00, 0.00000000000036193271
1550.00, 0.00000000000076738615
1560.00, 0.00000000000073230311
1570.00, 0.00000000000126654243
1580.00, 0.00000000000032684966
1590.00, 0.00000000000054090066
1600.00, 0.00000000000033306691
1610.00, 0.00000000000013455903
1620.00, 0.00000000000065414341
1630.00, 0.00000000000031930014
1640.00, 0.00000000000031175063
1650.00, 0.00000000000044764192
1660.00, 0.00000000000012967405
1670.00, 0.00000000000012967405
1680.00, 0.00000000000044941828
1690.00, 0.00000000000036548542
1700.00, 0.00000000000034683367
1710.00, 0.00000000000063637984
1720.00, 0.00000000000069055872
1730.00, 0.00000000000138289380
1740.00, 0.00000000000106581410
1750.00, 0.00000000000102229336
1760.00, 0.00000000000150768287
1770.00, 0.00000000000142552636
1780.00, 0.00000000000112487797
1790.00, 0.00000000000136068934
1800.00, 0.00000000000129585231
1810.00, 0.00000000000137712064
1820.00, 0.00000000000145794488
1830.00, 0.00000000000229993802
1840.00, 0.00000000000321564997
1850.00, 0.00000000000332844863
1860.00, 0.00000000000312594395
1870.00, 0.00000000000306554782
1880.00, 0.00000000000272404321
